uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
5d191031591c68a44698329f9e117cd6,"Brasil empezó la semana con la muerte de Aldir Blanc, el poeta que escribió uno de los más poderosos himnos contra la dictadura militar: “La esperanza equilibrista sabe que el espectáculo de cada artista tiene que continuar”. Fallecido a los 73 por covid-19, el espectáculo de Blanc no ha podido continuar. La esperanza ya ha perdido el equilibrio en Brasil y se desliza hacia el abismo. El país de Aldir Blanc y todo su imaginario han muerto a manos del maníaco que se emborracha con su propia estupidez, estornuda y aprieta la mano de sus seguidores con los dedos pringados. Y luego dice, ante los ...",Brasil está matando Brasil,https://elpais.com/opinion/2020-05-05/brasil-esta-matando-brasil.html,elpais,elpais.com,3,49
8892d102645508923d57b63c07b93a78,"No solo la tos, la fiebre y los ahogos van a ser indicadores de posible coronavirus. “Otros síntomas atípicos como la odinofagia [dolor al tragar], anosmia [pérdida del olfato], ageusia [alteraciones del gusto], dolores musculares, diarreas, dolor torácico o cefaleas, entre otros, pueden ser considerados también síntomas de sospecha de infección” por covid-19, según el documento que acordaron el Ministerio de Sanidad y las comunidades en la reunión del Consejo Interterritorial este lunes. Eso implica, según ese texto, que siempre el médico podrá pedir que se le haga la prueba PCR correspondiente. Pero eso queda a “criterio médico”. En ese momento se le considerará sospechoso y se le aplicarán las medidas de aislamiento acordadas para la detección y control precoz de la enfermedad.","Cefalea, diarrea y dolor torácico o muscular serán síntomas de posible covid-19",https://elpais.com/sociedad/2020-05-05/cefalea-diarrea-y-dolor-toracico-o-muscular-seran-sintomas-de-posible-covid-19.html,elpais,elpais.com,7,67
72038180c820d5a7d22fc036d903cf02,"La tregua no declarada que Israel ha mantenido en Oriente Próximo tras el estallido de la pandemia de coronavirus ya es historia. Los ataques de la aviación israelí contra posiciones de Irán y sus aliados chiíes en Siria se han redoblado desde hace dos semanas. En las últimas horas, la escalada bélica en los cielos del país árabe ha golpeado un estratégico centro de investigación militar en Alepo (norte) y bases de las fuerzas iraníes y de milicias afiliadas libanesas e iraquíes en Deir Ezzor (este), donde perdieron la vida 14 combatientes.",Israel pone fin a la tregua del coronavirus con ataques a Irán y sus aliados en Siria ,https://elpais.com/internacional/2020-05-05/israel-pone-fin-a-la-tregua-del-coronavirus-con-ataques-a-iran-y-sus-aliados-en-siria.html,elpais,elpais.com,9,49
5f77f5d7a50b737d53fa66c72ec785b4,Un documento interno de la Consejería de Sanidad de Madrid revela que los 100.000 test rápidos de coronavirus comprados por la comunidad para los trabajadores sanitarios tienen una fiabilidad mucho menor de lo anunciado por el Gobierno regional.,Los test usados con los sanitarios de Madrid no resultan fiables ,https://elpais.com/sociedad/2020-05-05/los-test-usados-con-los-sanitarios-de-madrid-no-resultan-fiables.html,elpais,elpais.com,6,18
9063f1aabb1bc161875cc553f1f99881,"Neil Ferguson (51 años), el científico que forzó a Boris Johnson a dar un giro en su estrategia contra la pandemia del coronavirus, ha dimitido como miembro del comité que asesora al Gobierno después de que el diario conservador The Daily Telegraph revelara en exclusiva que se había saltado las medidas de confinamiento que él defendió con tanto vigor. Ferguson permitió que su amante, Antonia Staats (38 años), quien vivía con su marido e hijos en otro domicilio, atravesara todo Londres y le visitara al menos en dos ocasiones en su casa después del 23 de marzo, cuando Downing Street había impuesto ya medidas extremas de distanciamiento social.",El asesor científico que forzó el giro de Johnson dimite por saltarse el confinamiento,https://elpais.com/sociedad/2020-05-05/el-asesor-cientifico-que-forzo-el-giro-de-johnson-dimite-por-saltarse-el-confinamiento.html,elpais,elpais.com,8,56
e204ff16476c84d7544159ff7a330e6d,"La desconfianza internacional hacia Pekín por su gestión de la crisis del coronavirus se intensifica conforme pasan las semanas. Un informe del Gobierno estadounidense sostiene que el régimen de Xi Jinping “ocultó intencionalmente la gravedad” de la pandemia, iniciada en la ciudad de Wuhan, mientras reforzaba sus provisiones de material sanitario, acusación que se suma a la de los servicios de inteligencia de otros países. Reino Unido señaló que China tendrá que responder preguntas, una vez superada la debacle.",EE UU cree que China ocultó la gravedad del brote mientras reforzaba sus provisiones de material sanitario,https://elpais.com/internacional/2020-05-05/ee-uu-cree-que-china-oculto-la-gravedad-del-brote-mientras-reforzaba-sus-provisiones-de-material-sanitario.html,elpais,elpais.com,12,44
06e89aa205f75722687cbab9d99b6ec5,"La mayoría con la que Pedro Sánchez fue elegido está mutando, al menos de forma temporal. Para el decreto sobre el estado de alarma, que se vota este miércoles, ERC se cae de ese grupo, y entra Ciudadanos: el Gobierno cerró este martes un pacto con Inés Arrimadas que incluye concesiones políticas —contactos cada semana para consensuar la desescalada— y económicas —acordar ERTEs y ayudas a autónomos cuando acabe la alarma—. El Gobierno también ha negociado cesiones con el PNV para que las decisiones de la desescalada se tomen de forma conjunta con las autonomías. El decreto estaría así garantizado. Incluso si el PP opta por el no, que no ha presentado ninguna enmienda al decreto.",Sánchez pacta con Arrimadas y ofrece cogobernanza a los nacionalistas para salvar el estado de alarma,https://elpais.com/espana/2020-05-05/sanchez-pacta-con-arrimadas-y-ofrece-cogobernanza-a-los-nacionalistas-para-salvar-el-estado-de-alarma.html,elpais,elpais.com,8,55
f390391c0c795e257b82d2a710455e91,"El 19 de enero, un varón de 35 años se presentó en un centro de salud en el condado de Snohomish, en el Estado de Washington, y aseguró que llevaba cuatro días tosiendo y con sensación de fiebre. Estuvo veinte minutos en la sala de espera y después le pasaron a una consulta donde se le examinó. Explicó que había regresado de una visita a su familia en Wuhan, China, el pasado 15 de enero. Al ver una alerta de seguridad sobre el nuevo coronavirus, decidió acudir al médico.",Así se curó el primer paciente de covid-19 en Estados Unidos,https://elpais.com/ciencia/2020-05-05/asi-se-curo-el-primer-paciente-de-covid-19-en-estados-unidos.html,elpais,elpais.com,5,40
ebbbbf807e45044d99117addd557404c,"El club Alumni de Ensenada fue alguna vez un agitado centro de conciertos. En sus paredes pintadas de rojo hay murales con motivos de rock y los restos de un escenario de madera. Una puerta ancha abre a un patio trasero de piso de cemento. La maleza que crece sin control es evidencia del abandono. Hace dos años, un club del trueque resucitó el Alumni como sitio de encuentro del barrio. Estamos a 60 kilómetros de Buenos Aires y aquí funciona uno de los 200 centros que hay en Argentina. Cada martes, un centenar de socios intercambia aquí lo que produce y suma un ingreso extra a casa. Pero las reuniones se cortaron de un día para el otro con la cuarentena decretada el 20 de marzo. Hoy, los socios se resisten a perder el trueque y reinventan el club con herramientas virtuales.","Vuelve el trueque, salvavidas de víctimas de las crisis en Argentina",https://elpais.com/sociedad/2020-05-05/vuelve-el-trueque-salvavidas-de-victimas-de-las-crisis-en-argentina.html,elpais,elpais.com,6,72
ed0c389dbd1895a74a1ef2bc15d45e8f,"Walmart de México y Centroamérica anuncia que a partir del pasado primero de mayo entró en vigor su campaña Los Esenciales, iniciativa que busca asegurar artículos de primera necesidad a sus consumidores en todo el país.","Ante la contingencia sanitaria, Walmart lanza Los Esenciales ",https://elpais.com/economia/2020-05-03/ante-la-contingencia-sanitaria-walmart-lanza-los-esenciales.html,elpais,elpais.com,5,20
a1a93aae26dfdf9dcdd4c73edb52c499,"El duro confinamiento por el coronavirus ha impedido a los españoles salir a pasear o hacer deporte durante casi 50 días. El pasado fin de semana se permitió la actividad física individual y se vieron escenas de gente corriendo por la calzada para evitar hacerlo por aceras estrechas. ¿Es el momento de reabrir los parques urbanos o eso podría causar un rebrote? Mientras los expertos se debaten entre la idoneidad de la medida y la prudencia, varias ciudades están abriendo progresivamente sus zonas verdes, algo que Madrid descarta por el momento.",La controvertida reapertura de los parques urbanos,https://elpais.com/sociedad/2020-05-05/la-controvertida-reapertura-de-los-parques-urbanos.html,elpais,elpais.com,4,49
b4a96db8ad3d25b36346fbc60590de59,"Sobre las dos de la tarde del pasado viernes, Sharmel Teague acudió a una tienda de descuentos Family Dollar en Flint, Michigan. Llevaba mascarilla, como ordena la política estatal, para evitar la propagación del coronavirus. Su hija, en cambio, iba a cara descubierta. Calvin Munerlyn, de 43 años, guardia de seguridad del local, le advirtió a Teague que su hija debía usar mascarilla. Según el relato de la fiscalía entregado este lunes, los dos adultos discutieron y la mujer se marchó. Volvió a los 20 minutos acompañada de su esposo y su hijo. Este último cargaba una pistola y le disparó en la cabeza a Munerlyn, quien murió. Los tres clientes involucrados en la tragedia han sido acusados de asesinato en primer grado.",Asesinado a tiros un guardia de seguridad tras solicitar el uso de la mascarilla en una tienda de Michigan,https://elpais.com/sociedad/2020-05-05/asesinado-a-tiros-un-guardia-de-seguridad-tras-solicitar-el-uso-de-la-mascarilla-en-una-tienda-de-michigan.html,elpais,elpais.com,10,69
b20812c1c5684bf612fc0e11adfdb469,"La Fiscalía General de Colombia interrogará al excomandante del Ejército, Nicacio Martínez Espinel, por la trama de espionaje militar a periodistas, corresponsales, políticos y opositores. El fiscal general, Francisco Barbosa, anunció la noche de este lunes la decisión, que se enmarca una investigación iniciada el pasado enero por “los delitos de violación ilícita de comunicaciones” y “utilización ilícita de equipos transmisores o receptores”. “Debe manifestarse que haber realizado perfilamientos contra personas cercanas al presidente de la República de acuerdo con la información conocida en las últimas horas denota un grave riesgo contra la institucionalidad, la seguridad nacional y el Estado de derecho en Colombia. Este evento se investigará hasta las últimas consecuencias”, afirmó el responsable del ente acusador, en referencia a Jorge Mario Eastman, exsecretario de la Presidencia, y a un asesor del Alto Comisionado para la Paz.",La Fiscalía de Colombia interrogará al exjefe del Ejército por la trama de espionaje militar ,https://elpais.com/internacional/2020-05-04/colombia-retira-el-nombramiento-ante-la-otan-del-exjefe-del-ejercito-en-medio-del-escandalo-de-espionaje.html,elpais,elpais.com,8,78
fdbb974126c8d4173a7e9cef75e15eaf,"Nota a los lectores: EL PAÍS ofrece en abierto la información esencial del coronavirus durante la crisis. Si quieres apoyar nuestro periodismo, suscríbete aquí.","Últimas noticias del coronavirus, en directo | EE UU supera la barrera de los 70.000 muertos por el virus",https://elpais.com/sociedad/2020-05-05/ultimas-noticias-del-coronavirus-en-espana-y-el-mundo-en-directo.html,elpais,elpais.com,10,15
ae887adfda4b005ac9a25009ed9a9bdd,"Un saudí descubre horrorizado que su hijo de 10 años está jugando online con un niño israelí. A partir de ahí, el tercer capítulo de Salida 7, una de las telenovelas que compiten por los espectadores árabes este Ramadán, plantea el delicado asunto de las relaciones con Israel. “El verdadero enemigo es el que da por hecho que estamos de su lado”, afirma uno de los personajes que considera desagradecidos a los palestinos. El inusitado diálogo y el hecho de que la misma cadena de televisión, la saudí MBC, esté emitiendo otra serie con una protagonista judía han llevado a algunos observadores a ver un mensaje en pro de la normalización de relaciones con Israel.",El enemigo en el menú televisivo del Ramadán,https://elpais.com/internacional/2020-05-05/el-enemigo-en-el-menu-televisivo-del-ramadan.html,elpais,elpais.com,4,54
876cfc7d8eea778b01b1a8d78aa27c02,"La aparición de la epidemia de la covid-19, y el riesgo para la salud pública que supone, ha trastocado toda nuestra realidad a una gran velocidad, y el deporte no es ajeno a ello. Si bien es evidente el interés por la reanudación de las competiciones, manifestaciones como la de la plantilla del Eibar evidencian la preocupación de los deportistas por una vuelta precipitada que pueda poner en riesgo la salud, tanto de las personas implicadas como de la población en general....",Salvar el deporte para mañana,https://elpais.com/deportes/2020-05-05/salvar-el-deporte-para-manana.html,elpais,elpais.com,3,36
9e513178edd95f5713b7b73a7611bca2,"El Gobierno británico no tiene otra alternativa que admitir que la cifra de muertes por coronavirus en el Reino Unido ha alcanzado niveles alarmantes, pero pide sin cesar a los medios que eviten las comparaciones con otros países hasta que la pandemia esté globalmente controlada. En estos momentos, dos organismos oficiales presentan cifras con regularidad, que necesitan ser explicadas en su metodología para evitar confusión. Si bien es cierto que, en ambos casos, el número total es el más alto de Europa. La Oficina Nacional de Estadística (ONS, en sus siglas en inglés) acumula todos aquellos casos en Inglaterra y Gales donde el parte de defunción firmado por un profesional sugiera que la covid-19 ha sido un factor influyente en el deceso. Hasta el 2 de mayo, la cifra era de 29.648 fallecidos, que sumados a los de Escocia e Irlanda del Norte, que llevan a cabo su propio recuento, suponía un dato récord de 32.313. Horas después, el ministro de Exteriores, Dominic Raab, anunciaba en la rueda de prensa diaria los números recolectados por el Servicio Nacional de Salud (NHS, en sus siglas en inglés), que acumula aquellos casos en hospitales, residencias y hogares en los que se ha realizado un test y ha dado positivo. La cifra era de 29.427 muertes.",El Reino Unido se convierte en el país con más muertes por coronavirus de Europa ,https://elpais.com/sociedad/2020-05-05/el-reino-unido-se-convierte-en-el-pais-con-mas-muertes-por-coronavirus-de-europa.html,elpais,elpais.com,7,107
66377cd381c28b24a46269dd10f1ea43,"Una raya negra avanza por el desierto al sur de Arizona, metro a metro, millón a millón, para cumplir el sueño de Donald Trump. El presidente de Estados Unidos está decidido a llegar a las elecciones de noviembre con un muro en la frontera con México que pueda enseñar a sus seguidores. Y ahí está, en parte. Para ello, ha utilizado fondos públicos sin autorización del Congreso y ha suspendido todos los requisitos medioambientales. La consecuencia es la amenaza de destrucción del frágil ecosistema de la frontera, según la denuncia de un grupo ecologista del sur de Arizona.",El muro de Trump corta por la mitad la vida en el desierto,https://elpais.com/internacional/2020-05-05/el-muro-de-trump-corta-por-la-mitad-la-vida-en-el-desierto.html,elpais,elpais.com,6,49
afe2f9d59c5e60f3cb18c57e533d86f8,"Marzo y abril, dos de los mejores meses para el mercado laboral español en circunstancias normales, se han convertido en una pesadilla por la epidemia del coronavirus. En ese tiempo, el paro registrado ha subido en casi 600.000 personas (algo más de 300.000 en marzo y 282.291 en abril) y deja la cifra total en 3,89 millones de parados. Y la afiliación a la Seguridad Social ha perdido cerca de un millón de cotizantes (casi 900.000 y 49.071, respectivamente, según las cifras difundidas este martes por los ministerios de Trabajo y Seguridad Social. Las cifras serían peor de no mediar las medidas laborales extraordinarias para amortiguar el golpe: las facilidades para que las empresas puedan aplicar los ERTE y aliviar costes, las prestaciones extraordinarias para los trabajadores afectados por estas medidas de ajuste laboral y la prestación extraordinaria para autónomos por cese de actividad. En total, con ellas se llega a más de 4,5 millones de personas y se amortigua, por ahora, el impacto de del coronavirus.","Las ayudas a 4,5 millones de afectados por los ERTE y autónomos evitan un colapso mayor en el empleo",https://elpais.com/economia/2020-05-05/el-paro-registrado-sube-en-casi-300000-personas-en-abril-y-llega-a-39-millones.html,elpais,elpais.com,9,79
5b8261130972598b5a72a552fd767677,"La mayoría de los lectores recordarán dónde estaban cuando dos aviones chocaron contra las Torres Gemelas de Nueva York el 11 de septiembre de 2001 y cuando recibieron la noticia de que se había producido una oleada de atentados islamistas en Madrid el 11 de marzo de 2004. No todos se acordarán en cambio de la primera vez que oyeron hablar de la aparición de una extraña neumonía vírica en Wuhan, ni de la primera vez que se toparon con la palabra coronavirus, porque era imposible saber que aquella enfermedad, solo aparentemente lejana, iba a cambiar nuestras vidas, nuestra sociedad y nuestro futuro inmediato. Sin embargo, recordarán esta extraña etapa de la pandemia que aisló el mundo.",Historias de la pandemia: la marca que ha dejado en cada vida,https://elpais.com/sociedad/2020-05-05/historias-de-la-pandemia-la-marca-que-ha-dejado-en-cada-vida.html,elpais,elpais.com,6,56
127f662f2e6e8309b2315badb41925b3,"La Corte Suprema de la provincia de Buenos Aires ha frenado las excarcelaciones motivadas por la pandemia de covid-19 que generaron un gran malestar social en las últimas semanas. En un fallo emitido este martes, el máximo tribunal provincial ha suspendido provisionalmente el hábeas corpus colectivo del Tribunal de Casación Penal bonaerense que llevó a los jueces a morigerar las penas de cientos de presos, entre ellos, condenados por crímenes de lesa humanidad, homicidio y violación.",La Justicia argentina suspende las excarcelaciones por la covid-19 en la provincia de Buenos Aires,https://elpais.com/sociedad/2020-05-05/la-justicia-argentina-suspende-las-excarcelaciones-por-la-covid-19-en-la-provincia-de-buenos-aires.html,elpais,elpais.com,7,42
9779dfaec88ec33b8a0ca8711e5cc5e9,"Cuando Araceli murió, sus vecinos organizaron un rosario en su honor en el patio, frente al altar de la virgen de Guadalupe. Lo organizó Minerva, que la conocía desde niña, cuando la vecindad era un pasillo rodeado de cuartos y los baños eran compartidos, igual que la lavandería. “Araceli cocinaba muy bien, me gustaban mucho los sopes que hacía, así gorditos, con salsa roja”, recordaba Minerva la semana pasada.",Se murió la señora que hacía tacos en la puerta ,https://elpais.com/sociedad/2020-05-05/se-murio-la-senora-que-hacia-tacos-en-la-puerta.html,elpais,elpais.com,5,37
adf1c052771d652b8c4f92863a9e21db,"La misma metodología de la investigación que permitió condenar hace 13 años al anestesista Juan Maeso por contagiar a 275 personas con la hepatitis C está empleando el científico Fernando González Candelas para confeccionar ahora el mapa epidemiológico genético del coronavirus en España. En ambos casos se trabaja con una parte de la teoría de la evolución, llamada de la coalescencia, en la que se busca el ancestro común, en términos más coloquiales, “el Adán y Eva de los microorganismos”, explica el catedrático de Genética. Dos grandes pantallas con sendos mapamundis presiden su despacho: uno da cuenta de los contagios y muertes de covid-19 y otro de las secuenciaciones del genoma y su dispersión. “Hoy contamos con herramientas más poderosas: entonces solo trabajábamos con fragmentos del genoma del virus, ahora con el genoma completo, pero conceptualmente no hay diferencias”, comenta sobre el estudio elaborado con su colega Andrés Moya y publicado en la revista BMC Biology que le procuró reconocimiento fuera y dentro del ámbito científico.",“El paciente cero es un estigma que pone la presión en identificar a un culpable”,https://elpais.com/ciencia/2020-05-05/el-paciente-cero-es-un-estigma-que-pone-la-presion-en-identificar-a-un-culpable.html,elpais,elpais.com,7,89
2cb049b2c2f34802d375da78d813b52c,"Gracias a un macharatungo España recuperó la Florida Occidental en 1783, no sin antes poner sitio a la ciudad de Pensacola (EE UU) dos años antes y de sorprender con su genialidad táctica a las defensas británicas del asentamiento fortificado. Los macharatungos no son una tribu india de Estados Unidos que apoyaba a los súbditos de Carlos III, sino el gentilicio de los habitantes del pueblo malagueño de Macharaviaya, localidad donde nació en 1746 Bernardo de Gálvez y Madrid. Gálvez fue un auténtico caballero de la guerra en unos años en que España, Inglaterra, Francia y unos incipientes Estados Unidos se peleaban entre sí, unos por mantener sus posesiones en el continente, y otros por la libertad. Tan exquisito se mostraba el militar andaluz en sus formas, que sus archienemigos le mostraban un enorme respeto. En una ocasión, y antes de atacar Pensacola, y al enterarse de la escasez de alimentos de la guarnición británica que la defendía, les envió 150 barriles de trigo para que no pasasen hambre. Peter Chester, gentlemen y gobernador británico, le dio las gracias, y se lo comieron todo.",La guerra de los ‘gentlemen’,https://elpais.com/cultura/2020-05-04/yo-solo.html,elpais,elpais.com,2,87
7c4cdf9261337bebee5521532ecd3267,"La pandemia ya está afectando a la salud mental de la población y miles de ciudadanos piden ayuda profesional de la única forma que pueden hacerlo por el momento: a través de la tecnología. El uso de las aplicaciones móviles que facilitan ayuda psicológica se ha disparado, según sus promotores: desde el inicio del confinamiento, la app iFeel, con más de 300.000 usuarios, ha notado un incremento en las consultas del 203%, el 90% de ellas procedentes de España. Es un crecimiento que confirman otras apps como TherapyChat, en la que el número de usuarios ha crecido en un 180% solo durante el mes de abril, mientras que las consultas de usuarios que ya la utilizaban se ha duplicado.","Ansiedad, gestión del duelo y problemas de pareja, las consultas más habituales en las ‘apps’ de terapia durante el confinamiento ",https://elpais.com/tecnologia/2020-05-05/ansiedad-gestion-del-duelo-y-problemas-de-pareja-las-consultas-mas-habituales-en-las-apps-de-terapia-durante-el-confinamiento.html,elpais,elpais.com,10,51
27412f30fb55be3f5fa79243ef76d65d,"Nota a los lectores: EL PAÍS ofrece en abierto la información esencial del coronavirus durante la crisis. Si quieres apoyar nuestro periodismo, suscríbete aquí","Coronavirus en América: últimas noticias, en vivo | México registra su cifra más alta de muertes en 24 horas con 236",https://elpais.com/america/sociedad/2020-05-05/coronavirus-en-america-ultimas-noticias-de-la-covid-19-en-vivo.html,elpais,elpais.com,11,15
8e41f62d311aac9d8b9c5009e66b1385,"Al otro lado del teléfono, la voz de Peter Sloterdijk se escucha quebradiza. El gran filósofo alemán explica que no acaba de encontrarse bien hoy, pero en seguida arranca y va hilando las ideas que estructuran en su cabeza el nuevo universo pandémico. En el centro, un concepto que ya alumbró y que ahora cobra nuevo sentido, el de coinmunidad, de compromiso individual dirigido a la protección mutua, que marcará la nueva manera de estar en el mundo, según el autor de Crítica de la razón cínica y de la trilogía Esferas.Inicia sesión para seguir leyendoSólo con tener una cuenta ya puedes leer este artículo, es gratisRegístrateIniciar SesiónGracias por leer EL PAÍS",Peter Sloterdijk. “El regreso a la frivolidad no va a ser fácil”,https://elpais.com/ideas/2020-05-02/peter-sloterdijk-la-supervivencia-es-indiferente-a-las-nacionalidades.html,elpais,elpais.com,7,59
393118f366615587ec3bfbeb2a771da7,"Las autoridades rusas dan visado y permiten la entrada a los extranjeros “con ligereza”, pero “escatiman en la concesión de asilo y crean así una acumulación de inmigrantes irregulares”, que resulta especialmente problemática en las condiciones excepcionales creadas por el coronavirus. Así opina Svetlana Gánnushkina (Moscú, 78 años), defensora de derechos humanos y presidenta de Asistencia Cívica (AC), una ONG rusa que ayuda a las personas encalladas en su travesía hacia una vida mejor.",“Rusia no cumple con la convención de Ginebra sobre los refugiados”,https://elpais.com/internacional/2020-05-05/rusia-no-cumple-con-la-convencion-de-ginebra-sobre-los-refugiados.html,elpais,elpais.com,5,45
213f500df1961649deadadb96f3d88ba,"Los clubes se activan para volver al trabajo. Este martes, un director de partido de LaLiga acudió a la ciudad deportiva del Barça, como ha sucedido en otras instalaciones para velar que en las azulgrana se cumplan las medidas que aseguren o minimicen al máximo el riesgo de contagio. Se trata de asegurarse de que disponen de los accesos para entrar de forma individual, que hay gel hidroalcohólico y medidas para la desinfección, y también acotar el personal que podrá entrar a las instalaciones…",Toque de corneta para el fútbol profesional,https://elpais.com/deportes/2020-05-05/toque-de-corneta-para-el-futbol-profesional.html,elpais,elpais.com,4,38
d7750d76c8ef7858fa76d3c80bae82a4,"A comienzos de la década de los ochenta, cada domingo se colocaba un letrero en la parte superior del estadio de fútbol americano Orange Bowl, en Miami, que rezaba: “Shula es dios”. La tradición abrió un debate en la ciudad. No había consenso sobre si la letra “g” de god [dios] debía ir en mayúsculas o minúsculas, según relata el libro Shula: el entrenador de la generación más grande de la NFL. Donald Shula (1930, Ohio), el hombre que se dedicó a romper marcas durante la mitad de su vida, ha fallecido a los 90 años en su casa en Indian Creek, según informó este lunes la cuenta en Twitter de los Miami Dolphins, el equipo al que llevó a la gloria.","Muere Don Shula, el entrenador detrás de la única temporada perfecta de la NFL",https://elpais.com/deportes/2020-05-05/muere-don-shula-el-entrenador-detras-de-la-unica-temporada-perfecta-de-la-nfl.html,elpais,elpais.com,9,64
5fce49029fed6e39c4bf443551c6e48b,"Los investigadores del Servicio Geológico de EE UU (USGS), en colaboración con la NASA y el Instituto Planetario Lunar, han completado una de las herramientas fundamentales para la exploración lunar: el mapa más completo del satélite natural de la Tierra. Tras el tratamiento de toda la información disponible y más de dos décadas de trabajo, el Mapa Geológico Unificado de la Luna, como se denomina la última cartografía, permite planificar misiones, seleccionar los mejores lugares para alunizajes y asentamientos, identificar futuros yacimientos de recursos y disponer de una guía única de un cuerpo celeste que supone un testigo natural del origen de la Tierra. “Es una herramienta única para la ciencia”, advierte Jesús Martínez Frías, jefe del Grupo de Investigación de Meteoritos y Geociencias Planetarias del CSIC y responsable del Laboratorio de Geociencias de Lanzarote.",El mapa más detallado para explorar la Luna,https://elpais.com/ciencia/2020-05-05/el-mapa-mas-detallado-para-explorar-la-luna.html,elpais,elpais.com,4,76
